Index,Time,(odometrySubsystem).z[0],(odometrySubsystem).z[1],(odometrySubsystem).z[2],(odometrySubsystem).z[3],(odometrySubsystem).z[4],(odometrySubsystem).z[5],(odometrySubsystem).z[6],(odometrySubsystem).z[7],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[0],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[1],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[2],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[0],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[1],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[2],(odometrySubsystem).chassisYaw,(odometrySubsystem).yawOffset,(odometrySubsystem).yawOffsetInitialized
2139,24.720011,4.46761227,4.49566889,4.39820957,4.39820957,26.4298573,10.7347088,-14.9837236,2.30082989,-26.853178,9.62694454,5.1399684,0.18001692,0.306235313,-14.9837236,2.48730373,-0.000254631042,1
2140,24.730033,4.47425747,4.52224874,4.30887222,4.42331266,31.3937016,10.3318386,-14.9815931,2.14693594,-31.9545689,8.43901443,11.4340801,0.213040113,0.280668974,-14.9815931,2.33666897,-0.000254631042,1
2141,24.740007,4.48459435,4.51412678,4.3841815,4.42626619,34.0138893,4.83520555,-15.0167465,1.98818541,-33.0538826,9.36828232,10.7155743,0.282282293,0.320083737,-15.0167465,2.18591213,-0.000254631042,1
2142,24.750030,4.49714518,4.49862242,4.37532139,4.42921925,36.1657143,4.59868622,-14.9986372,1.8537097,-36.011734,5.67995214,11.4173145,0.269499123,0.3541722,-14.9986372,2.03485012,-0.000254631042,1
2143,24.760004,4.48311758,4.5421834,4.25128317,4.41223812,30.8088913,-2.74617982,-14.9997025,1.70095825,-30.1918354,6.72178555,7.91100597,0.311044455,0.339258522,-14.9997025,1.88415432,-0.000254631042,1
2144,24.770026,4.47425747,4.53258562,4.36424637,4.3908267,28.1681976,-8.48057461,-14.9901152,1.5581212,-28.2734241,8.12287235,7.6020484,0.278021246,0.321149021,-14.9901152,1.73376369,-0.000254631042,1
2145,24.780013,4.48016405,4.50305223,4.37532139,4.44472456,27.3167553,-12.0440502,-14.9421787,1.4155364,-28.8506241,7.67500353,7.8152051,0.292934954,0.313692153,-14.9421787,1.58323574,-0.000254631042,1
2146,24.790029,4.47721052,4.50157547,4.39525652,4.39673376,25.6053944,-18.5009556,-14.9965067,1.26849711,-29.9523335,10.038887,8.25349331,0.203452736,0.353106946,-14.9965067,1.43315029,-0.000254631042,1
2147,24.800003,4.47278118,4.53110838,4.45063114,4.39230347,25.4998474,-23.5078011,-14.9549618,1.11967885,-33.1975861,10.038887,12.0879202,0.22369276,0.429805994,-14.9549618,1.2826376,-0.000254631042,1
2148,24.810011,4.48459435,4.54513693,4.35390997,4.35981655,20.9121685,-25.9942417,-14.9933109,0.972447395,-31.9210396,9.69879532,9.16360092,0.23647593,0.426610202,-14.9933109,1.13267422,-0.000254631042,1
2149,24.819986,4.48016405,4.54661322,4.37975121,4.34135818,18.9008999,-28.0496941,-14.9538965,0.809006929,-33.037117,7.25108528,6.64164543,0.235410675,0.470286041,-14.9538965,0.982283592,-0.000254631042,1
