Index,Time,(odometrySubsystem).z[0],(odometrySubsystem).z[1],(odometrySubsystem).z[2],(odometrySubsystem).z[3],(odometrySubsystem).z[4],(odometrySubsystem).z[5],(odometrySubsystem).z[6],(odometrySubsystem).z[7],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[0],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[1],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[2],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[0],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[1],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[2],(odometrySubsystem).chassisYaw,(odometrySubsystem).yawOffset,(odometrySubsystem).yawOffsetInitialized
455,4.600004,-0.222974524,-0.189011529,0.223712862,0.220759571,0.640533626,0.0686073825,0.0450271331,2.96922922,-0.17744939,0.619275391,10.7874241,0.0287493579,0.0953129455,0.0482229255,2.96945095,-0.000254631042,1
456,4.609980,-0.199348107,-0.196394801,0.138805345,0.225189522,0.0189666059,0.49283275,0.0418313369,2.96951675,-0.488801956,-0.0657001734,10.8520899,0.0308798868,0.0772034451,0.0439618677,2.96990871,-0.000254631042,1
457,4.619999,-0.0516828448,-0.0775242597,0.0812158883,0.129207104,0.193534836,0.768774629,0.0428966023,2.96926379,-0.790574431,0.0588408448,10.0617332,0.01490092,0.0612244755,0.0428966023,2.97036648,-0.000254631042,1
458,4.629984,-0.110010616,-0.0841691941,0.0694026724,0.107795633,0.833135784,1.26571369,0.035439752,2.97009182,-1.38932931,0.604905307,9.91803265,0.0234230366,0.0708118603,0.035439752,2.97070217,-0.000254631042,1
459,4.640000,-0.139543667,-0.105580665,0.0457762294,0.141758651,-0.663413644,1.5290525,0.0194607824,2.97087693,-1.39411938,-0.913537145,9.32167244,0.00637880433,0.0644202679,0.0194607824,2.97094631,-0.000254631042,1
460,4.649973,-0.011074895,-0.0206731372,0.135852039,0.110748947,-0.492475688,1.31205845,0.035439752,2.97141767,-1.20970285,-0.707565486,9.4486084,-0.031970717,0.0686813295,0.035439752,2.97112942,-0.000254631042,1
461,4.659997,-0.107057318,-0.0177198313,0.0147665264,0.127730444,-0.76490891,2.43594384,0.0492881909,2.97097278,-2.27069664,-1.16740918,9.43184376,-0.0532760061,0.0889213532,0.0492881909,2.97158718,-0.000254631042,1
462,4.670074,-0.0479912087,-0.0634960607,0.0538978167,0.090814136,0.92872262,2.74941683,0.0365050174,2.97126031,-2.86705637,0.449229032,9.47974396,-0.039427571,0.121944554,0.0365050174,2.97192287,-0.000254631042,1
463,4.679978,-0.145450279,-0.0575894527,0.104842335,0.137328684,-0.908522129,3.30558515,0.0567450412,2.97154784,-3.10416317,-1.45481157,9.87013245,-0.00533910468,0.126205608,0.0567450412,2.97235012,-0.000254631042,1
464,4.689997,-0.0420845971,-0.0324863568,0.0457762294,0.117393889,0.551771343,1.72824335,0.0397008099,2.97237635,-1.79648268,0.252837449,10.0593386,0.0212925076,0.08359503,0.0397008099,2.97271633,-0.000254631042,1
