Index,Time,((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).accG).coordinates_).data)._M_elems[0],((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).accG).coordinates_).data)._M_elems[1],((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).accG).coordinates_).data)._M_elems[2],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[0],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[1],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[2],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[0],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[1],((((((aruwsrc::motor_tester::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[2],((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).gyroRadPerSec).coordinates_).data)._M_elems[0],((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).gyroRadPerSec).coordinates_).data)._M_elems[1],((((((aruwsrc::motor_tester::DriversSingleton::drivers).fusedImu).imuData).gyroRadPerSec).coordinates_).data)._M_elems[2]
5344,53.440005,-0.157482728,-0.0672688782,9.98728085,-0.165256351,-0.0622705109,10.0207624,0.0223705545,0.0149137024,-0.00426105782,0.0224570464,0.0152749456,-0.00444131624
5345,53.450000,-0.156239554,-0.0604219697,9.9854002,-0.134121105,-0.0359252952,9.94651699,0.0223705545,0.0170442313,-0.00532632228,0.0228967797,0.0160915721,-0.00479598669
5346,53.460004,-0.155279145,-0.0685154796,9.98802757,-0.141306162,-0.086220704,9.98962688,0.0213052891,0.0138484379,-0.00532632228,0.0214934424,0.0156695507,-0.0047451104
5347,53.470005,-0.156010434,-0.0655327886,9.99011612,-0.17962648,-0.0742456093,10.0016022,0.0213052891,0.0181094967,-0.00319579337,0.0216616262,0.01644269,-0.00461089984
5348,53.479985,-0.154093161,-0.0655947104,9.99301147,-0.162861332,-0.0742456093,10.0183668,0.0223705545,0.0159789659,-0.00426105782,0.0215693656,0.0160361081,-0.0045318203
5349,53.490003,-0.162148014,-0.0616766326,9.99453735,-0.205971688,-0.0958007872,9.98962688,0.0223705545,0.0191747602,-0.00426105782,0.0214043092,0.0170911252,-0.00464838417
5350,53.500004,-0.170567095,-0.0649861544,9.9855032,-0.198786631,-0.0694555715,9.9824419,0.0223705545,0.0159789659,-0.00319579337,0.0216303375,0.0163697414,-0.00401825784
5351,53.510003,-0.166390643,-0.0600064024,9.99055195,-0.172441408,-0.059875492,9.98004723,0.0223705545,0.0170442313,-0.00319579337,0.0221769996,0.0162323657,-0.00390506932
5352,53.519986,-0.162124366,-0.0657822043,9.98778152,-0.150886238,-0.0455053747,10.0183668,0.0223705545,0.0170442313,-0.00426105782,0.0221392401,0.0164720509,-0.00378795853
5353,53.530007,-0.15860799,-0.0728765354,9.9836092,-0.141306162,-0.0958007872,10.0063925,0.023435818,0.0149137024,-0.00426105782,0.0220933016,0.016223494,-0.00422533974
