Index, Time     , (odometrySubsystem).z[0], (odometrySubsystem).z[1], (odometrySubsystem).z[2], (odometrySubsystem).z[3], (odometrySubsystem).z[4], (odometrySubsystem).z[5], (odometrySubsystem).z[6], (odometrySubsystem).z[7]
  862,  8.829999, -2.56137061             , -3.50768709             , -1.81839037             , -2.84781432             , -5.42322445             , 19.2882652              ,            11.7221699   , -2.66689491
  863,  8.840006, -2.48491168             , -3.55367327             , -1.80786347             , -2.72592354             , -0.847103059            , 17.7500458              ,            11.7317572   , -2.54456329
  864,  8.849987, -2.66719413             , -3.50491667             , -1.83334947             , -2.64115357             , -5.49989319             , 18.7710667              ,            11.7530632   , -2.42260742
  865,  8.859980, -2.82121992             , -3.48995757             , -1.8145119              , -2.51039815             , -10.4718304             , 20.910574               ,            11.7871513   , -2.30401373
  866,  8.870005, -2.75750422             , -3.52153802             , -1.78348505             , -2.45222306             , -13.8517742             , 15.7416401              ,            11.7583895   , -2.18925762
  867,  8.879985, -3.00571823             , -3.45560598             , -1.81617403             , -2.32479167             , -13.6041079             , 13.4511786              ,            11.819109    , -2.07841587
  868,  8.890002, -3.07719064             , -3.44397163             , -1.85163331             , -2.30041313             , -18.6864452             , 14.7426128              ,            11.7892818   , -1.95838833
  869,  8.899983, -3.08771753             , -3.44009304             , -1.90038955             , -2.12644172             , -17.4876766             , 13.1804247              ,            11.8127174   , -1.83989048
  870,  8.909987, -3.26612163             , -3.34867454             , -1.9075923              , -2.07214475             , -15.9657869             , 9.71299839              ,            11.8255005   , -1.72465134
  871,  8.920006, -3.32872891             , -3.29881024             , -1.95136201             , -1.95524049             , -17.3312168             , 2.61064744              ,            11.8553286   , -1.60691643
  872,  8.929986, -3.37637711             , -3.22900009             , -2.09319901             , -1.90537608             , -19.5283775             , 6.61014366              ,            11.8713074   , -1.49253225
  873,  8.940005, -3.51433539             , -3.15143299             , -2.13586068             , -1.78902566             , -21.7766647             , -1.24546325             ,            11.8627853   , -1.38074446
  874,  8.949987, -3.4993763              , -3.05392027             , -2.29154873             , -1.8217144              , -21.6437759             , 1.32985723              ,            11.9096565   , -1.26359272
  875,  8.960003, -3.5791595              , -2.98355627             , -2.3258996              , -1.66547275             , -23.6793404             , -5.33562136             ,            11.911787    , -1.14730406
  876,  8.969984, -3.63401031             , -2.92648911             , -2.40512848             , -1.6826483              , -20.7255039             , -6.0377059              ,            11.907526    , -1.02802944
  877,  8.980007, -3.62569952             , -2.83728719             , -2.51760077             , -1.66159427             , -18.8067741             , -5.57489347             ,            11.9213743   , -0.906940937
  878,  8.989987, -3.59079432             , -2.64835644             , -2.59849191             , -1.67101324             , -17.9565144             , -11.8414087             ,            11.9245701   , -0.785856247
  879,  9.000005, -3.66282105             , -2.6045866              , -2.74088264             , -1.65217555             , -16.2239017             , -10.6767817             ,            11.9330921   , -0.664856911
  880,  9.009986, -3.63401031             , -2.48601985             , -2.83507109             , -1.66381061             , -12.3623009             , -12.4287643             ,            11.9149828   , -0.569753647
  881,  9.020006, -3.57805133             , -2.35969663             , -2.96471834             , -1.70093179             , -14.6549797             , -17.0216618             ,            11.9053955   , -0.444636345
  882,  9.029987, -3.54591656             , -2.2993052              , -3.0312047              , -1.70924258             , -10.5460501             , -19.5762062             ,            11.9085913   , -0.321926117
  883,  9.040000, -3.53538966             , -2.12200928             , -3.13425779             , -1.75578272             , -12.2495861             , -18.5878868             ,            11.8500013   , -0.201596737
  884,  9.049981, -3.45671463             , -2.06272602             , -3.25337815             , -1.84720099             , -11.8574028             , -21.247282              ,            11.8840904   , -0.0793576241
  885,  9.060003, -3.3719449              , -1.95136201             , -3.33482361             , -1.91811931             , -6.01670456             , -23.3437557             ,            11.9107218   , 0.0374143124
  886,  9.069983, -3.31875634             , -1.92864621             , -3.34978318             , -1.97241604             , 0.503121912             , -21.9901409             ,            11.9341574   , 0.159844875
  887,  9.080003, -3.21182466             , -1.87878156             , -3.48774123             , -2.03834796             , 2.81976891              , -17.203516              ,            11.9650507   , 0.289747834
  888,  9.090008, -3.11098742             , -1.79955268             , -3.50990319             , -2.16134691             , 3.7815299               , -18.4043598             ,            11.974638    , 0.405569196
  889,  9.099988, -3.05059624             , -1.74968815             , -3.54702449             , -2.26550817             , 5.53787804              , -22.9051208             ,            12.0033998   , 0.53087914
  890,  9.110006, -2.97081351             , -1.73140454             , -3.63622642             , -2.30429149             , 6.36412382              , -23.6185284             ,            11.9799643   , 0.642855167
  891,  9.119986, -2.82232785             , -1.64995921             , -3.59079432             , -2.50596571             , 9.25778961              , -14.1057997             ,            12.0065956   , 0.763940692
  892,  9.130004, -2.6865859              , -1.61394608             , -3.62459111             , -2.50097919             , 11.7345018              , -16.0368195             ,            12.0172482   , 0.886091828
  893,  9.139985, -2.5929513              , -1.65937817             , -3.62348294             , -2.77024746             , 14.4018764              , -21.1785927             ,            11.9938126   , 1.00468552
  894,  9.150000, -2.45111465             , -1.64552689             , -3.6035378              , -2.8162334              , 17.6943455              , -16.5561409             ,            12.0268354   , 1.12452149
  895,  9.159981, -2.33753467             , -1.70702636             , -3.58192968             , -2.95917797             , 18.4093075              , -8.61779881             ,            12.0715771   , 1.24158907
  896,  9.170009, -2.20567083             , -1.79401219             , -3.58636165             , -2.97856998             , 20.2895088              , -8.71417904             ,            12.0726423   , 1.36018276
  897,  9.179979, -2.14638758             , -1.85994422             , -3.44729567             , -3.21791911             , 20.2350502              , -4.42762899             ,            12.0619898   , 1.47965038
  898,  9.190008, -2.04555058             , -1.85994422             , -3.43233657             , -3.25337815             , 19.2257156              , -2.97586751             ,            12.0843601   , 1.60045195
  899,  9.199988, -1.90537608             , -1.93086231             , -3.37637711             , -3.39632297             , 17.9624462              , -1.04909515             ,            12.0577288   , 1.71836329
  900,  9.210009, -1.83889008             , -2.02228045             , -3.30324244             , -3.42291737             , 22.6483288              , 1.43046892              ,            12.0705118   , 1.83619404
  901,  9.219982, -1.78459322             , -2.11979318             , -3.19464922             , -3.52153802             , 21.682436               , 2.98103523              ,            12.0832949   , 1.9494319
  902,  9.229984, -1.70093179             , -2.20456266             , -3.08328509             , -3.57472706             , 18.9446564              , 7.46037626              ,            12.0673161   , 2.06408453
  903,  9.240005, -1.68043208             , -2.27714324             , -3.01015043             , -3.51655197             , 20.4368744              , 12.8582554              ,            12.0598593   , 2.18220282
  904,  9.249984, -1.65383756             , -2.43504715             , -2.85224652             , -3.62902379             , 21.1909866              , 7.47860193              ,            12.0438795   , 2.3056922
  905,  9.259988, -1.59566236             , -2.63672137             , -2.70874786             , -3.56087565             , 17.3399124              , 8.5376997               ,            11.9842253   , 2.42447758
  906,  9.270008, -1.6422025              , -2.6993289              , -2.5929513              , -3.65617251             , 10.7374573              , 14.1381903              ,            12.0300312   , 2.55267096
  907,  9.279989, -1.64774299             , -2.87440848             , -2.49322248             , -3.53317356             , 11.7671118              , 16.1684513              ,            11.9309616   , 2.67231512
  908,  9.290008, -1.70203984             , -3.00904274             , -2.34362912             , -3.59190249             , 11.6905737              , 16.2540302              ,            11.9213743   , 2.79331255
  909,  9.299988, -1.72420192             , -3.03563714             , -2.18794107             , -3.51211929             , 4.14540529              , 19.9739246              ,            11.9021997   , 2.91276908
  910,  9.310008, -1.80675542             , -3.25836468             , -2.1580224              , -3.4993763              , 8.23108578              , 18.8385296              ,            11.907526    , 3.0387392
  911,  9.319989, -1.87878156             , -3.28163481             , -1.93418658             , -3.3952148              , 6.64300346              , 21.8685951              ,            11.9235048   , -3.11770248
  912,  9.329999, -1.85661983             , -3.40795827             , -1.88432217             , -3.29881024             , 3.35868359              , 24.9372997              ,            11.8851557   , -2.99650574
  913,  9.339980, -2.03834796             , -3.47832251             , -1.82614684             , -3.28274298             , 0.551378071             , 23.1001472              ,            11.8958082   , -2.87619448
  914,  9.350009, -2.09430695             , -3.58303785             , -1.68818855             , -3.14589262             , -6.61286736             , 22.2705059              ,            11.9405489   , -2.75558043
  915,  9.359989, -2.20567083             , -3.56198359             , -1.67655361             , -3.09381199             , -2.87807059             , 20.3171024              ,            11.9341574   , -2.63315296
  916,  9.370003, -2.35748053             , -3.60630774             , -1.57017612             , -2.91762424             , -8.44327831             , 21.0599957              ,            12.0002041   , -2.50602531
  917,  9.379984, -2.44335794             , -3.66614509             , -1.57682455             , -2.78742266             , -11.1259737             , 22.3572845              ,            11.8894167   , -2.38598633
  918,  9.390006, -2.71816659             , -3.53428149             , -1.49371743             , -2.74476099             , -9.48871136             , 17.2120667              ,            11.9235048   , -2.26508856
  919,  9.399986, -2.72370744             , -3.67002368             , -1.53305483             , -2.53810048             , -17.8173313             , 13.7049618              ,            11.8883514   , -2.15416622
  920,  9.410005, -2.89047599             , -3.59910536             , -1.59677041             , -2.36800718             , -15.3573704             , 19.3484669              ,            11.8116522   , -2.0406518
  921,  9.419986, -3.05890727             , -3.62126684             , -1.55521679             , -2.31426454             , -20.1043644             , 10.7040453              ,            11.8436098   , -1.91792536
  922,  9.430003, -3.03785324             , -3.58747005             , -1.64552689             , -2.15303612             , -18.4304371             , 9.14302635              ,            11.7413445   , -1.80182791
  923,  9.439984, -3.30435109             , -3.56309175             , -1.67932403             , -2.04333425             , -16.1198902             , 5.47720289              ,            11.7828903   , -1.68946409
  924,  9.449987, -3.28495955             , -3.63401031             , -1.70093179             , -1.96188891             , -21.0254974             , 5.97062302              ,            11.7381487   , -1.57614565
  925,  9.460010, -3.44951177             , -3.55478096             , -1.79512024             , -1.89263296             , -21.6078625             , 4.22022533              ,            11.773303    , -1.48745537
  926,  9.470004, -3.44230914             , -3.4068501              , -1.90537608             , -1.80897152             , -21.2926464             , -1.43391824             ,            11.8255005   , -1.37413263
  927,  9.479985, -3.56087565             , -3.30712128             , -1.92144358             , -1.72641802             , -18.3601894             , -0.5761742              ,            11.7935429   , -1.25611067
  928,  9.490022, -3.59688926             , -3.21404076             , -2.12311745             , -1.65383756             , -20.6871262             , -3.9286468              ,            11.8308268   , -1.14029646
  929,  9.500000, -3.55478096             , -3.0910418              , -2.2621839              , -1.57239223             , -19.0670376             , -6.72654247             ,            11.8414793   , -1.02476978
  930,  9.510000, -3.7071445              , -2.95696187             , -2.30872393             , -1.5097847              , -22.5046177             , -7.51736498             ,            11.8617201   , -0.90013361
  931,  9.519980, -3.64896941             , -2.78299046             , -2.56857324             , -1.51698732             , -17.9914894             , -13.4527521             ,            11.8542633   , -0.783461094
  932,  9.530009, -3.64065886             , -2.70265317             , -2.58907318             , -1.45437968             , -17.7052441             , -12.9706707             ,            11.8638506   , -0.660067081
  933,  9.539979, -3.64896941             , -2.52923584             , -2.80847669             , -1.47875798             , -18.9653721             , -17.8257256             ,            11.8563938   , -0.539644718
  934,  9.549999, -3.70825315             , -2.3319943              , -2.88493538             , -1.53083861             , -12.1663799             , -17.9010239             ,            11.8393488   , -0.415013313
  935,  9.559981, -3.71878004             , -2.25996757             , -3.02621794             , -1.5258522              , -15.4345179             , -19.628603              ,            11.8542633   , -0.291523933
  936,  9.569999, -3.67113161             , -2.11369872             , -3.17137909             , -1.5679599              , -7.93569756             , -20.0488586             ,            11.8585243   , -0.169479847
  937,  9.580001, -3.64896941             , -2.02671289             , -3.29548597             , -1.69428325             , -4.9710412              , -19.9918442             ,            11.8968735   , -0.0526995659
  938,  9.589984, -3.57361913             , -1.91313267             , -3.38690448             , -1.75467443             , -3.72161031             , -20.0231419             ,            11.8649158   , 0.0681980848
  939,  9.600004, -3.42845821             , -1.85551167             , -3.43787646             , -1.75689077             , 3.2190063               , -17.7312698             ,            11.8840904   , 0.189954519
  940,  9.609985, -3.29991841             , -1.76852596             , -3.50879502             , -1.93751073             , 2.75094986              , -21.7640533             ,            11.9501371   , 0.314969778
  941,  9.620004, -3.18633842             , -1.72198582             , -3.58636165             , -2.03613162             , 7.22120762              , -20.3016472             ,            11.916048    , 0.438256264
  942,  9.629985, -3.07054186             , -1.66768885             , -3.54093003             , -2.16245508             , 9.15959454              , -20.6402035             ,            11.9820948   , 0.557056785
  943,  9.640002, -2.96471834             , -1.59455419             , -3.62791562             , -2.34252119             , 10.1258755              , -18.9070854             ,            12.0023346   , 0.673250556
  944,  9.649983, -2.77024746             , -1.62225688             , -3.66503739             , -2.52092505             , 10.9044733              , -19.6394749             ,            11.9256353   , 0.79184413
  945,  9.660000, -2.62619424             , -1.61782444             , -3.65007758             , -2.61566734             , 14.3638821              , -13.185318              ,            11.9927473   , 0.916955233
  946,  9.669981, -2.52646542             , -1.60618937             , -3.61295652             , -2.89546227             , 14.3687325              , -13.3677502             ,            11.9575939   , 1.03219831
  947,  9.680005, -2.28656197             , -1.65494561             , -3.67888808             , -2.81512547             , 16.4459991              , -17.2542152             ,            11.9267006   , 1.15252471
  948,  9.689986, -2.2727108              , -1.63721597             , -3.65728068             , -3.12040639             , 19.6726837              , -14.6119881             ,            11.8979387   , 1.26757598
  949,  9.700009, -2.06383419             , -1.69317496             , -3.59467268             , -3.20960832             , 15.9459047              , -13.1249027             ,            11.9021997   , 1.38396144
  950,  9.710083, -2.02338839             , -1.70203984             , -3.52486277             , -3.37526917             , 16.6571465              , -0.634951532            ,            11.911787    , 1.50352502
  951,  9.719986, -1.88875461             , -1.85772789             , -3.43455267             , -3.34535074             , 23.7958527              , -4.8673377              ,            11.8883514   , 1.62259817
  952,  9.730001, -1.77739048             , -1.994578               , -3.32762122             , -3.462255               , 26.7229118              , 2.60729432              ,            11.9181786   , 1.73706293
  953,  9.739980, -1.82060635             , -2.06050992             , -3.22900009             , -3.59190249             , 24.8991451              , 1.223019                ,            11.8776989   , 1.85432196
  954,  9.750007, -1.68597245             , -2.19403577             , -3.10877156             , -3.45893073             , 21.9809551              , 3.74047852              ,            11.8840904   , 1.96533632
  955,  9.759987, -1.74414778             , -2.3319943              , -2.86775994             , -3.59688926             , 19.3266487              , 4.33358717              ,            11.8926125   , 2.08077145
  956,  9.770005, -1.67212141             , -2.44557405             , -2.88936782             , -3.54480839             , 17.7068977              , 6.84600782              ,            11.9448099   , 2.19831848
  957,  9.779986, -1.68375635             , -2.56968141             , -2.65445089             , -3.64176726             , 21.4429588              , 12.2547464              ,            11.9267006   , 2.31682014
  958,  9.790007, -1.70813453             , -2.84559798             , -2.57300544             , -3.57694316             , 18.9244671              , 14.2427006              ,            11.9927473   , 2.43781376
  959,  9.799988, -1.71478295             , -2.91263819             , -2.37798023             , -3.60021305             , 18.9251041              , 12.3794775              ,            11.9373531   , 2.56263733
  960,  9.810007, -1.74193144             , -3.04948831             , -2.18129253             , -3.56530833             , 16.1698875              , 20.7755661              ,            11.9618549   , 2.68208981
  961,  9.819987, -1.75799882             , -3.24894619             , -2.13364434             , -3.5038085              , 12.103035               , 17.8811741              ,            11.8617201   , 2.80327511
  962,  9.830009, -1.84720099             , -3.29326987             , -1.98515928             , -3.43787646             , 12.0803213              , 17.4773598              ,            11.9011345   , 2.9246521
  963,  9.840005, -1.94692981             , -3.45560598             , -1.91922724             , -3.38690448             , 6.49637747              , 22.7766113              ,            11.8606548   , 3.0512085
  964,  9.849986, -2.03502369             , -3.48663282             , -1.8217144              , -3.29160762             , 7.52626514              , 21.0630074              ,            11.773303    , -3.10858345
  965,  9.860003, -2.14029288             , -3.47721457             , -1.81118762             , -3.15863609             , -0.0331111662           , 19.2725563              ,            11.8084564   , -2.98692298
  966,  9.869985, -2.2727108              , -3.58414555             , -1.72808039             , -3.02621794             , 0.764442325             , 17.293026               ,            11.7402792   , -2.86861277
  967,  9.880007, -2.38185859             , -3.54203844             , -1.72309363             , -2.90100265             , -0.982332706            , 18.4340305              ,            11.8223047   , -2.7508893
  968,  9.889987, -2.45610118             , -3.61184812             , -1.66270232             , -2.83839536             , -3.52652001             , 19.9251175              ,            11.7818251   , -2.62711239
  969,  9.900007, -2.65278888             , -3.63013196             , -1.72198582             , -2.6749506              , -4.39099932             , 18.5296478              ,            11.7935429   , -2.50525999
  970,  9.909988, -2.80349016             , -3.56641603             , -1.66159427             , -2.53255987             , -9.21354961             , 17.2658939              ,            11.827631    , -2.38358402
  971,  9.920005, -2.91042185             , -3.57805133             , -1.6870805              , -2.40014219             , -8.81423473             , 19.3175488              ,            11.8148479   , -2.29155827
  972,  9.929986, -2.94865108             , -3.52818704             , -1.71367502             , -2.3015213              , -13.1995373             , 14.3886328              ,            11.8457403   , -2.17803288
  973,  9.939986, -3.14921713             , -3.50879502             , -1.76132333             , -2.19292784             , -15.8154564             , 12.951973               ,            11.8542633   , -2.06471062
  974,  9.950006, -3.22900009             , -3.48774123             , -1.86216021             , -2.10206342             , -14.2683249             , 15.0586739              ,            11.8446751   , -1.94649649
  975,  9.959987, -3.26612163             , -3.40075517             , -1.90260577             , -2.00233459             , -19.4270935             , 10.2168427              ,            11.8681116   , -1.82521915
  976,  9.970001, -3.38357997             , -3.28939176             , -1.99679422             , -1.92476773             , -14.1964741             , 10.5655508              ,            11.8244352   , -1.71190071
  977,  9.980150, -3.44507957             , -3.19797325             , -2.06383419             , -1.83778203             , -17.6081638             , 6.61594009              ,            11.8798294   , -1.59589481
  978,  9.989984, -3.50657892             , -3.14478445             , -2.20567083             , -1.81007957             , -19.9912395             , -0.574300885            ,            11.8979387   , -1.48324347
  979, 10.000001, -3.55755138             , -2.99851584             , -2.26717019             , -1.74414778             , -20.8436737             , 2.29003596              ,            11.9384184   , -1.3654089
  980, 10.009981, -3.56198359             , -2.86775994             , -2.48380351             , -1.6976074              , -18.6692448             , -2.39337707             ,            11.9426794   , -1.24969053
  981, 10.020000, -3.62015915             , -2.73201776             , -2.52757359             , -1.70481002             , -18.460331              , -2.53856468             ,            11.9725075   , -1.12945986
  982, 10.029981, -3.56198359             , -2.57854605             , -2.72481513             , -1.6953913              , -19.1987877             , -8.68143845             ,            11.9469404   , -1.01067448
  983, 10.040002, -3.57140279             , -2.53810048             , -2.82786822             , -1.59787858             , -22.4331875             , -10.4637222             ,            11.9543982   , -0.888250828
  984, 10.049983, -3.54203844             , -2.32257533             , -2.95419168             , -1.68929672             , -17.942522              , -9.36612988             ,            11.9458752   , -0.769369602
  985, 10.060001, -3.55367327             , -2.3319943              , -3.02289367             , -1.72309363             , -16.4734859             , -16.7439117             ,            11.966116    , -0.647501945
  986, 10.069982, -3.50768709             , -2.15913057             , -3.13758206             , -1.73472881             , -17.2011471             , -13.8813047             ,            12.0087261   , -0.524978638
  987, 10.080002, -3.3974309              , -2.14527941             , -3.22789216             , -1.92365968             , -8.48236847             , -18.2831593             ,            12.0055304   , -0.39861393
  988, 10.089984, -3.33039117             , -1.99679422             , -3.29160762             , -1.88875461             , -7.52139568             , -16.0900097             ,            12.063055    , -0.273790359
  989, 10.100006, -3.25614882             , -1.97019982             , -3.34424281             , -2.09763122             , -3.02199435             , -18.2348804             ,            12.0108566   , -0.152700901
  990, 10.109986, -3.14367628             , -1.91701126             , -3.45283604             , -2.03834796             , -8.172616               , -24.0937347             ,            12.0673161   , -0.0326619148
  991, 10.120007, -3.06112361             , -1.86714661             , -3.43566036             , -2.32977796             , -3.13241124             , -23.4631844             ,            12.0321617   , 0.0869820118
  992, 10.130002, -2.94034076             , -1.82503879             , -3.4971602              , -2.26107574             , 0.920251906             , -23.2408237             ,            12.0683813   , 0.213442564
  993, 10.139984, -2.83063865             , -1.79955268             , -3.54369998             , -2.47106051             , 4.70801449              , -18.6085453             ,            12.0598593   , 0.337886572
  994, 10.150007, -2.78077435             , -1.7635392              , -3.52929473             , -2.59018111             , 6.24530649              , -19.2931709             ,            12.0811644   , 0.461471796
  995, 10.159989, -2.68547773             , -1.77406633             , -3.57361913             , -2.54308701             , 8.30144501              , -24.0655079             ,            12.0896864   , 0.580161333
  996, 10.170010, -2.68436956             , -1.70702636             , -3.59356475             , -2.7109642              , 6.85604954              , -17.5960274             ,            12.0715771   , 0.698183775
  997, 10.179980, -2.59018111             , -1.74193144             , -3.55478096             , -2.67162633             , 10.6710501              , -13.944397              ,            12.0832949   , 0.823007226
  998, 10.190005, -2.51593852             , -1.71478295             , -3.55755138             , -2.79794979             , 14.9975424              , -18.9990559             ,            12.0406837   , 0.940933824
  999, 10.199987, -2.44779038             , -1.73362076             , -3.60963202             , -2.89767861             , 17.6089954              , -12.5978088             ,            12.063055    , 1.06231081
 1000, 10.210005, -2.26938653             , -1.78791761             , -3.4910655              , -2.99629951             , 15.8652382              , -13.3301897             ,            12.0598593   , 1.18378377
 1001, 10.219985, -2.25996757             , -1.79512024             , -3.53649759             , -3.00294805             , 19.2275639              , -12.3062382             ,            12.0577288   , 1.29643512
 1002, 10.230004, -2.19957614             , -1.78126895             , -3.48220086             , -3.18079805             , 19.2729206              , -5.99520969             ,            12.0875559   , 1.41665041
 1003, 10.239984, -2.00011849             , -1.89263296             , -3.38468838             , -3.28385115             , 18.7245827              , -10.3566151             ,            12.0321617   , 1.53793156
 1004, 10.249979, -1.96798348             , -1.94249725             , -3.4218092              , -3.33260751             , 18.9063072              , -2.60193706             ,            12.0896864   , 1.65481138
 1005, 10.259981, -1.90426803             , -2.08932042             , -3.23287868             , -3.47610641             , 17.4779129              , -2.24516678             ,            12.0577288   , 1.77243948
 1006, 10.270003, -1.75578272             , -2.23448157             , -3.10267711             , -3.47832251             , 17.2083168              , 4.25667095              ,            12.050272    , 1.88969898
 1007, 10.279983, -1.7635392              , -2.35138583             , -2.96582651             , -3.58636165             , 21.1472607              , 4.99406195              ,            12.1077957   , 2.00254202
 1008, 10.290001, -1.7507962              , -2.43726349             , -2.91263819             , -3.48663282             , 23.5949078              , 6.4047761               ,            12.0524025   , 2.12237787
 1009, 10.299982, -1.72808039             , -2.57189751             , -2.76082826             , -3.60852432             , 17.7651367              , 9.76419735              ,            12.0566635   , 2.23916197
 1010, 10.310005, -1.76243138             , -2.6865859              , -2.62841058             , -3.4738903              , 18.6266594              , 11.8854179              ,            12.0886211   , 2.36282778
 1011, 10.319986, -1.78791761             , -2.81290913             , -2.53034401             , -3.59688926             , 17.3525276              , 12.6892481              ,            12.0225744   , 2.48747492
 1012, 10.330005, -1.83224142             , -2.92870522             , -2.43172312             , -3.52264667             , 10.6849117              , 19.0008049              ,            12.0609245   , 2.60932732
 1013, 10.340004, -1.79622829             , -3.00184011             , -2.34806156             , -3.44397163             , 12.8066835              , 15.79179                ,            12.0119219   , 2.73272085
 1014, 10.349986, -1.91313267             , -3.0600152              , -2.25276494             , -3.4910655              , 7.848979                , 16.6586399              ,            12.0183134   , 2.85351133
 1015, 10.360006, -1.88432217             , -3.13314962             , -2.16356301             , -3.32540464             , 3.39959335              , 18.9984798              ,            11.9778337   , 2.97557068
 1016, 10.369985, -1.97684848             , -3.22789216             , -2.10372591             , -3.35421538             , 10.7829876              , 21.7455788              ,            12.028966    , 3.10662413
 1017, 10.380008, -2.00842905             , -3.29659438             , -2.03834796             , -3.28052688             , 3.03509593              , 22.3276711              ,            11.9437447   , -3.05575943
 1018, 10.389988, -2.02449679             , -3.42402554             , -1.90537608             , -3.24451375             , 4.49295139              , 16.9062157              ,            11.9895515   , -2.95710921
 1019, 10.400007, -2.09541512             , -3.5015924              , -1.8217144              , -3.23398638             , -8.19562817             , 18.1268368              ,            12.0151176   , -2.83438277
 1020, 10.409988, -2.19846821             , -3.59910536             , -1.7197696              , -3.02067733             , -1.96176124             , 19.2831554              ,            12.0183134   , -2.71665907
 1021, 10.420004, -2.3281157              , -3.62126684             , -1.68375635             , -2.97413754             , -11.7992496             , 23.8270721              ,            12.0875559   , -2.58914804
 1022, 10.429985, -2.49045229             , -3.65949678             , -1.66159427             , -2.81401706             , -6.21877384             , 22.2487278              ,            12.0310965   , -2.46421337
 1023, 10.440007, -2.56857324             , -3.62237525             , -1.60618937             , -2.74254489             , -12.0987549             , 17.4208221              ,            11.9778337   , -2.34485674
 1024, 10.449988, -2.74365258             , -3.64896941             , -1.62225688             , -2.58131623             , -15.0413446             , 15.5975838              ,            12.0204439   , -2.22904253
 1025, 10.460008, -2.79462504             , -3.65949678             , -1.64663494             , -2.48158765             , -18.1593857             , 17.7692738              ,            11.9149828   , -2.11169863
 1026, 10.470009, -2.98134017             , -3.57140279             , -1.67101324             , -2.38961506             , -18.7871914             , 9.9993                  ,            11.9341574   , -1.99424744
 1027, 10.479978, -3.04505587             , -3.62902379             , -1.70813453             , -2.2173059              , -21.9588604             , 8.10389328              ,            11.916048    , -1.87479496
 1028, 10.490008, -3.23620272             , -3.50768709             , -1.76852596             , -2.17187381             , -19.6887627             , 6.92529821              ,            11.8638506   , -1.75858593
 1029, 10.499980, -3.28385115             , -3.52375436             , -1.82891703             , -1.97352409             , -20.9323902             , 4.6880722               ,            11.9085913   , -1.6397047
 1030, 10.510010, -3.36363411             , -3.43233657             , -1.87379515             , -1.92476773             , -21.1102829             , 5.50483322              ,            11.8201742   , -1.53069162
 1031, 10.519978, -3.55644369             , -3.2699995              , -1.95967281             , -1.83778203             , -18.8405476             , 1.21271753              ,            11.899004    , -1.41458988
 1032, 10.530008, -3.4738903              , -3.30435109             , -2.04333425             , -1.7507962              , -18.8342152             , 1.57673156              ,            11.8169785   , -1.30174685
 1033, 10.539979, -3.6434288              , -3.19077063             , -2.15469837             , -1.66990507             , -19.975996              , -2.38634038             ,            11.9107218   , -1.18431091
 1034, 10.550000, -3.63844252             , -3.04394746             , -2.18904924             , -1.70370197             , -19.4433651             , -1.89090443             ,            11.9053955   , -1.06522274
 1035, 10.559980, -3.58968616             , -2.94532704             , -2.39349365             , -1.57460856             , -19.8423309             , -8.8575964              ,            11.9000692   , -0.945482731
 1036, 10.569999, -3.67113161             , -2.78631473             , -2.45610118             , -1.6189326              , -16.7860126             , -14.710145              ,            11.8915472   , -0.8253479
 1037, 10.579980, -3.67334795             , -2.68326139             , -2.66109943             , -1.56685174             , -20.9235458             , -14.1037951             ,            11.8776989   , -0.704162598
 1038, 10.589985, -3.6434288              , -2.56247854             , -2.78409839             , -1.59233809             , -15.8150549             , -13.6975012             ,            11.8638506   , -0.583947182
 1039, 10.600004, -3.67113161             , -2.40956092             , -2.80958462             , -1.5757165              , -13.772686              , -18.10779               ,            11.8372183   , -0.461316586
 1040, 10.610002, -3.60852432             , -2.2704947              , -3.05669117             , -1.57460856             , -14.6895657             , -17.1037331             ,            11.7722378   , -0.336205482
 1041, 10.619983, -3.64675331             , -2.1663332              , -3.08993387             , -1.63610792             , -7.55593586             , -14.3553753             ,            11.8340225   , -0.213383198
 1042, 10.630004, -3.59467268             , -2.03834796             , -3.24451375             , -1.69095874             , -6.99606895             , -18.6038456             ,            11.8500013   , -0.0932636261
 1043, 10.639985, -3.48663282             , -1.91590297             , -3.33925581             , -1.72808039             , -5.7960062              , -18.8011227             ,            11.8734379   , 0.0227534771
 1044, 10.650003, -3.38579607             , -1.83999836             , -3.41239047             , -1.90980864             , -1.28723133             , -21.1164341             ,            11.9139175   , 0.14479363
 1045, 10.659983, -3.29881024             , -1.74636388             , -3.53095722             , -1.90648425             , -0.0648324043           , -23.0078716             ,            11.9735727   , 0.275467515
 1046, 10.670008, -3.25337815             , -1.72918844             , -3.6013217              , -2.08045554             , 1.18195772              , -26.1201019             ,            11.9810295   , 0.392347574
 1047, 10.679979, -3.08106899             , -1.6665808              , -3.57472706             , -2.15691447             , 2.91230607              , -22.4736557             ,            12.0119219   , 0.516205311
 1048, 10.690003, -3.05059624             , -1.62004077             , -3.61295652             , -2.2311573              , 8.41090298              , -17.9567223             ,            12.0513372   , 0.636343956
 1049, 10.699984, -2.87773275             , -1.63721597             , -3.60741591             , -2.4649663              , 8.43441391              , -16.136385              ,            11.9820948   , 0.748121262
 1050, 10.710004, -2.73977447             , -1.57350039             , -3.60852432             , -2.48601985             , 13.9505606              , -14.4221258             ,            12.0076609   , 0.873531222
